run_id,turn,unit_type,unit_id,I_count,E_count
52,7,department,1,14.0,0.0
52,8,community,0,4.0,0.0
52,8,community,1,10.0,0.0
52,8,community,2,6.0,2.0
52,8,community,3,6.0,2.0
52,8,department,0,14.0,0.0
52,8,department,1,14.0,0.0
53,1,community,0,4.0,0.0
53,1,community,1,6.0,0.0
53,1,community,2,4.0,0.0
53,1,community,3,4.0,0.0
53,1,community,4,6.0,0.0
53,1,community,5,4.0,0.0
53,1,department,0,14.0,0.0
53,1,department,1,14.0,0.0
53,2,community,0,4.0,0.0
53,2,community,1,6.0,0.0
53,2,community,2,4.0,0.0
53,2,community,3,4.0,0.0
53,2,community,4,6.0,0.0
53,2,community,5,4.0,0.0
53,2,department,0,14.0,0.0
53,2,department,1,14.0,0.0
53,3,community,0,4.0,2.0
53,3,community,1,4.0,2.0
53,3,community,2,4.0,0.0
53,3,community,3,4.0,0.0
53,3,community,4,6.0,0.0
53,3,community,5,4.0,0.0
53,3,department,0,14.0,0.0
53,3,department,1,14.0,0.0
53,4,community,0,2.0,2.0
53,4,community,1,4.0,2.0
53,4,community,2,4.0,0.0
53,4,community,3,4.0,4.0
53,4,community,4,6.0,0.0
53,4,community,5,4.0,0.0
53,4,department,0,14.0,0.0
53,4,department,1,14.0,0.0
53,5,community,0,4.0,0.0
53,5,community,1,4.0,2.0
53,5,community,2,4.0,0.0
53,5,community,3,4.0,2.0
53,5,community,4,6.0,0.0
53,5,community,5,4.0,0.0
53,5,department,0,14.0,0.0
53,5,department,1,14.0,0.0
53,6,community,0,4.0,0.0
53,6,community,1,6.0,0.0
53,6,community,2,4.0,0.0
53,6,community,3,4.0,0.0
53,6,community,4,6.0,0.0
53,6,community,5,4.0,0.0
53,6,department,0,14.0,0.0
53,6,department,1,14.0,0.0
53,7,community,0,4.0,2.0
53,7,community,1,4.0,2.0
53,7,community,2,4.0,0.0
53,7,community,3,4.0,0.0
53,7,community,4,6.0,2.0
53,7,community,5,2.0,2.0
53,7,department,0,14.0,0.0
53,7,department,1,14.0,0.0
53,8,community,0,4.0,0.0
53,8,community,1,4.0,2.0
53,8,community,2,2.0,2.0
53,8,community,3,4.0,2.0
53,8,community,4,6.0,4.0
53,8,community,5,2.0,2.0
53,8,department,0,14.0,0.0
53,8,department,1,14.0,0.0
54,1,community,0,4.0,2.0
54,1,community,1,4.0,2.0
54,1,community,2,4.0,0.0
54,1,community,3,10.0,0.0
54,1,community,4,4.0,0.0
54,1,department,0,14.0,0.0
54,1,department,1,14.0,0.0
54,2,community,0,4.0,2.0
54,2,community,1,4.0,2.0
54,2,community,2,4.0,0.0
54,2,community,3,8.0,2.0
54,2,community,4,4.0,2.0
54,2,department,0,14.0,0.0
54,2,department,1,14.0,0.0
54,3,community,0,2.0,4.0
54,3,community,1,4.0,4.0
54,3,community,2,4.0,0.0
54,3,community,3,10.0,0.0
54,3,community,4,4.0,0.0
54,3,department,0,14.0,0.0
54,3,department,1,14.0,0.0
54,4,community,0,2.0,4.0
54,4,community,1,6.0,0.0
54,4,community,2,2.0,4.0
54,4,community,3,4.0,6.0
54,4,community,4,4.0,6.0
54,4,department,0,14.0,0.0
54,4,department,1,14.0,0.0
54,5,community,0,4.0,0.0
54,5,community,1,4.0,2.0
54,5,community,2,4.0,2.0
54,5,community,3,10.0,0.0
54,5,community,4,4.0,0.0
54,5,department,0,14.0,0.0
54,5,department,1,14.0,0.0
54,6,community,0,4.0,0.0
54,6,community,1,2.0,6.0
54,6,community,2,4.0,2.0
54,6,community,3,8.0,4.0
54,6,community,4,4.0,0.0
54,6,department,0,12.0,4.0
54,6,department,1,12.0,4.0
54,7,community,0,4.0,0.0
54,7,community,1,6.0,0.0
54,7,community,2,4.0,0.0
54,7,community,3,10.0,2.0
54,7,community,4,2.0,2.0
54,7,department,0,14.0,0.0
54,7,department,1,14.0,0.0
54,8,community,0,4.0,0.0
54,8,community,1,6.0,0.0
54,8,community,2,4.0,0.0
54,8,community,3,6.0,6.0
54,8,community,4,2.0,6.0
54,8,department,0,14.0,0.0
54,8,department,1,14.0,0.0
55,1,community,0,4.0,2.0
55,1,community,1,4.0,2.0
55,1,community,2,4.0,0.0
55,1,community,3,10.0,0.0
55,1,community,4,4.0,0.0
55,1,department,0,14.0,0.0
55,1,department,1,14.0,0.0
55,2,community,0,4.0,2.0
55,2,community,1,4.0,2.0
55,2,community,2,4.0,0.0
55,2,community,3,10.0,0.0
55,2,community,4,4.0,0.0
55,2,department,0,14.0,0.0
55,2,department,1,14.0,0.0
55,3,community,0,4.0,2.0
55,3,community,1,4.0,0.0
55,3,community,2,4.0,2.0
55,3,community,3,10.0,0.0
55,3,community,4,4.0,0.0
55,3,department,0,14.0,0.0
55,3,department,1,14.0,0.0
55,4,community,0,4.0,2.0
55,4,community,1,4.0,0.0
55,4,community,2,4.0,2.0
55,4,community,3,10.0,0.0
55,4,community,4,4.0,0.0
55,4,department,0,14.0,0.0
55,4,department,1,14.0,0.0
55,5,community,0,6.0,0.0
55,5,community,1,4.0,0.0
55,5,community,2,4.0,0.0
55,5,community,3,10.0,0.0
55,5,community,4,4.0,0.0
55,5,department,0,14.0,0.0
55,5,department,1,14.0,0.0
55,6,community,0,6.0,0.0
55,6,community,1,4.0,0.0
55,6,community,2,4.0,0.0
55,6,community,3,10.0,0.0
55,6,community,4,4.0,0.0
55,6,department,0,14.0,0.0
55,6,department,1,14.0,0.0
55,7,community,0,6.0,0.0
55,7,community,1,4.0,0.0
55,7,community,2,4.0,0.0
55,7,community,3,10.0,0.0
55,7,community,4,4.0,0.0
55,7,department,0,14.0,0.0
55,7,department,1,14.0,0.0
55,8,community,0,4.0,4.0
55,8,community,1,2.0,4.0
55,8,community,2,4.0,0.0
55,8,community,3,10.0,0.0
55,8,community,4,4.0,0.0
55,8,department,0,14.0,0.0
55,8,department,1,14.0,0.0
56,1,community,0,4.0,2.0
56,1,community,1,4.0,0.0
56,1,community,2,4.0,0.0
56,1,community,3,4.0,4.0
56,1,community,4,8.0,2.0
56,1,department,0,12.0,2.0
56,1,department,1,14.0,2.0
56,2,community,0,4.0,2.0
56,2,community,1,4.0,2.0
56,2,community,2,4.0,0.0
56,2,community,3,4.0,0.0
56,2,community,4,10.0,0.0
56,2,department,0,14.0,0.0
56,2,department,1,14.0,0.0
56,3,community,0,4.0,2.0
56,3,community,1,4.0,2.0
56,3,community,2,4.0,0.0
56,3,community,3,4.0,0.0
56,3,community,4,10.0,0.0
56,3,department,0,14.0,0.0
56,3,department,1,14.0,0.0
56,4,community,0,4.0,2.0
56,4,community,1,4.0,0.0
56,4,community,2,4.0,2.0
56,4,community,3,4.0,0.0
56,4,community,4,10.0,0.0
56,4,department,0,14.0,0.0
56,4,department,1,14.0,0.0
56,5,community,0,6.0,0.0
56,5,community,1,4.0,0.0
56,5,community,2,4.0,0.0
56,5,community,3,4.0,0.0
56,5,community,4,10.0,0.0
56,5,department,0,14.0,0.0
56,5,department,1,14.0,0.0
56,6,community,0,4.0,2.0
56,6,community,1,4.0,0.0
56,6,community,2,4.0,2.0
56,6,community,3,4.0,0.0
56,6,community,4,10.0,0.0
56,6,department,0,14.0,0.0
56,6,department,1,14.0,0.0
56,7,community,0,4.0,2.0
56,7,community,1,4.0,0.0
56,7,community,2,4.0,0.0
56,7,community,3,4.0,2.0
56,7,community,4,8.0,4.0
56,7,department,0,12.0,2.0
56,7,department,1,14.0,2.0
56,8,community,0,4.0,4.0
56,8,community,1,4.0,2.0
56,8,community,2,4.0,0.0
56,8,community,3,2.0,2.0
56,8,community,4,8.0,4.0
56,8,department,0,14.0,2.0
56,8,department,1,12.0,2.0
57,1,community,0,4.0,4.0
57,1,community,1,8.0,2.0
57,1,community,2,4.0,2.0
57,1,community,3,6.0,4.0
57,1,department,0,14.0,0.0
57,1,department,1,14.0,0.0
57,2,community,0,6.0,2.0
57,2,community,1,8.0,2.0
57,2,community,2,4.0,2.0
57,2,community,3,6.0,2.0
57,2,department,0,14.0,0.0
57,2,department,1,14.0,0.0
57,3,community,0,6.0,2.0
57,3,community,1,6.0,2.0
57,3,community,2,6.0,2.0
57,3,community,3,6.0,2.0
57,3,department,0,14.0,0.0
57,3,department,1,14.0,0.0
57,4,community,0,8.0,0.0
57,4,community,1,8.0,0.0
57,4,community,2,6.0,0.0
57,4,community,3,6.0,0.0
57,4,department,0,14.0,0.0
57,4,department,1,14.0,0.0
57,5,community,0,8.0,0.0
57,5,community,1,4.0,4.0
57,5,community,2,6.0,4.0
57,5,community,3,6.0,0.0
57,5,department,0,14.0,0.0
57,5,department,1,14.0,0.0
57,6,community,0,8.0,0.0
57,6,community,1,6.0,2.0
57,6,community,2,6.0,2.0
57,6,community,3,6.0,0.0
57,6,department,0,14.0,0.0
57,6,department,1,14.0,0.0
57,7,community,0,6.0,4.0
57,7,community,1,6.0,2.0
57,7,community,2,6.0,2.0
57,7,community,3,4.0,4.0
57,7,department,0,14.0,0.0
57,7,department,1,14.0,0.0
57,8,community,0,4.0,8.0
57,8,community,1,4.0,6.0
57,8,community,2,4.0,6.0
57,8,community,3,2.0,8.0
57,8,department,0,14.0,0.0
57,8,department,1,14.0,0.0
58,1,community,0,4.0,6.0
58,1,community,1,4.0,6.0
58,1,community,2,2.0,4.0
58,1,community,3,8.0,4.0
58,1,department,0,14.0,0.0
58,1,department,1,14.0,0.0
58,2,community,0,4.0,2.0
58,2,community,1,8.0,2.0
58,2,community,2,4.0,2.0
58,2,community,3,8.0,2.0
58,2,department,0,14.0,0.0
58,2,department,1,14.0,0.0
58,3,community,0,4.0,0.0
58,3,community,1,10.0,0.0
58,3,community,2,2.0,2.0
58,3,community,3,10.0,2.0
58,3,department,0,14.0,0.0
58,3,department,1,14.0,0.0
58,4,community,0,4.0,0.0
58,4,community,1,10.0,0.0
58,4,community,2,4.0,2.0
58,4,community,3,8.0,2.0
58,4,department,0,14.0,0.0
58,4,department,1,14.0,0.0
58,5,community,0,4.0,0.0
58,5,community,1,10.0,0.0
58,5,community,2,4.0,2.0
58,5,community,3,8.0,2.0
58,5,department,0,14.0,0.0
58,5,department,1,14.0,0.0
58,6,community,0,4.0,0.0
58,6,community,1,10.0,0.0
58,6,community,2,0.0,6.0
58,6,community,3,8.0,6.0
58,6,department,0,14.0,0.0
58,6,department,1,14.0,0.0
58,7,community,0,4.0,0.0
58,7,community,1,10.0,0.0
58,7,community,2,4.0,0.0
58,7,community,3,10.0,0.0
58,7,department,0,14.0,0.0
58,7,department,1,14.0,0.0
58,8,community,0,4.0,0.0
58,8,community,1,10.0,0.0
58,8,community,2,4.0,0.0
58,8,community,3,10.0,0.0
58,8,department,0,14.0,0.0
58,8,department,1,14.0,0.0
59,1,community,0,4.0,4.0
59,1,community,1,6.0,0.0
59,1,community,2,6.0,4.0
59,1,community,3,8.0,0.0
59,1,department,0,14.0,0.0
59,1,department,1,14.0,0.0
59,2,community,0,4.0,2.0
59,2,community,1,6.0,0.0
59,2,community,2,8.0,2.0
59,2,community,3,8.0,0.0
59,2,department,0,14.0,0.0
59,2,department,1,14.0,0.0
59,3,community,0,0.0,8.0
59,3,community,1,6.0,0.0
59,3,community,2,6.0,8.0
59,3,community,3,8.0,0.0
59,3,department,0,14.0,0.0
59,3,department,1,14.0,0.0
59,4,community,0,2.0,2.0
59,4,community,1,6.0,0.0
59,4,community,2,10.0,2.0
59,4,community,3,8.0,0.0
59,4,department,0,14.0,0.0
59,4,department,1,14.0,0.0
59,5,community,0,4.0,0.0
59,5,community,1,6.0,0.0
59,5,community,2,10.0,0.0
59,5,community,3,8.0,0.0
59,5,department,0,14.0,0.0
59,5,department,1,14.0,0.0
59,6,community,0,2.0,2.0
59,6,community,1,6.0,2.0
59,6,community,2,10.0,2.0
59,6,community,3,6.0,2.0
59,6,department,0,14.0,0.0
59,6,department,1,14.0,0.0
59,7,community,0,2.0,2.0
59,7,community,1,4.0,2.0
59,7,community,2,10.0,2.0
59,7,community,3,8.0,2.0
59,7,department,0,14.0,0.0
59,7,department,1,14.0,0.0
59,8,community,0,4.0,2.0
59,8,community,1,0.0,6.0
59,8,community,2,8.0,2.0
59,8,community,3,8.0,6.0
59,8,department,0,14.0,0.0
59,8,department,1,14.0,0.0
60,1,community,0,14.0,0.0
60,1,community,1,4.0,0.0
60,1,community,2,10.0,0.0
60,1,department,0,14.0,0.0
60,1,department,1,14.0,0.0
60,2,community,0,14.0,2.0
60,2,community,1,2.0,4.0
60,2,community,2,6.0,6.0
60,2,department,0,14.0,2.0
60,2,department,1,12.0,2.0
60,3,community,0,14.0,0.0
60,3,community,1,0.0,4.0
60,3,community,2,10.0,4.0
60,3,department,0,14.0,0.0
60,3,department,1,14.0,0.0
60,4,community,0,14.0,0.0
60,4,community,1,2.0,2.0
60,4,community,2,10.0,2.0
60,4,department,0,14.0,0.0
60,4,department,1,14.0,0.0
60,5,community,0,14.0,0.0
60,5,community,1,4.0,4.0
60,5,community,2,6.0,4.0
60,5,department,0,14.0,0.0
60,5,department,1,14.0,0.0
60,6,community,0,14.0,0.0
60,6,community,1,4.0,4.0
60,6,community,2,6.0,4.0
60,6,department,0,14.0,0.0
60,6,department,1,14.0,0.0
60,7,community,0,14.0,0.0
60,7,community,1,2.0,2.0
60,7,community,2,10.0,2.0
60,7,department,0,14.0,0.0
60,7,department,1,14.0,0.0
60,8,community,0,14.0,0.0
60,8,community,1,2.0,2.0
60,8,community,2,10.0,2.0
60,8,department,0,14.0,0.0
60,8,department,1,14.0,0.0
61,1,community,0,8.0,2.0
61,1,community,1,4.0,0.0
61,1,community,2,4.0,0.0
61,1,community,3,4.0,2.0
61,1,community,4,6.0,0.0
61,1,department,0,14.0,0.0
61,1,department,1,14.0,0.0
61,2,community,0,10.0,0.0
61,2,community,1,4.0,0.0
61,2,community,2,4.0,0.0
61,2,community,3,4.0,0.0
61,2,community,4,6.0,0.0
61,2,department,0,14.0,0.0
61,2,department,1,14.0,0.0
61,3,community,0,10.0,0.0
61,3,community,1,4.0,0.0
61,3,community,2,4.0,2.0
61,3,community,3,4.0,0.0
61,3,community,4,4.0,2.0
61,3,department,0,14.0,0.0
61,3,department,1,14.0,0.0
61,4,community,0,8.0,2.0
61,4,community,1,4.0,2.0
61,4,community,2,4.0,0.0
61,4,community,3,4.0,2.0
61,4,community,4,4.0,2.0
61,4,department,0,14.0,0.0
61,4,department,1,14.0,0.0
61,5,community,0,10.0,0.0
61,5,community,1,4.0,0.0
61,5,community,2,0.0,4.0
61,5,community,3,4.0,0.0
61,5,community,4,6.0,4.0
61,5,department,0,14.0,0.0
61,5,department,1,14.0,0.0
61,6,community,0,10.0,0.0
61,6,community,1,4.0,0.0
61,6,community,2,4.0,0.0
61,6,community,3,4.0,0.0
61,6,community,4,6.0,0.0
61,6,department,0,14.0,0.0
61,6,department,1,14.0,0.0
61,7,community,0,10.0,0.0
61,7,community,1,4.0,2.0
61,7,community,2,4.0,0.0
61,7,community,3,4.0,0.0
61,7,community,4,4.0,2.0
61,7,department,0,14.0,0.0
61,7,department,1,14.0,0.0
61,8,community,0,10.0,0.0
61,8,community,1,4.0,0.0
61,8,community,2,4.0,0.0
61,8,community,3,4.0,0.0
61,8,community,4,6.0,0.0
61,8,department,0,14.0,0.0
61,8,department,1,14.0,0.0
62,1,community,0,8.0,2.0
62,1,community,1,6.0,0.0
62,1,community,2,4.0,0.0
62,1,community,3,4.0,0.0
62,1,community,4,4.0,2.0
62,1,department,0,14.0,0.0
62,1,department,1,14.0,0.0
62,2,community,0,6.0,4.0
62,2,community,1,6.0,0.0
62,2,community,2,4.0,0.0
62,2,community,3,4.0,0.0
62,2,community,4,4.0,4.0
62,2,department,0,14.0,0.0
62,2,department,1,14.0,0.0
62,3,community,0,4.0,4.0
62,3,community,1,6.0,0.0
62,3,community,2,4.0,0.0
62,3,community,3,4.0,0.0
62,3,community,4,6.0,4.0
62,3,department,0,14.0,0.0
62,3,department,1,14.0,0.0
62,4,community,0,6.0,4.0
62,4,community,1,6.0,0.0
62,4,community,2,4.0,0.0
62,4,community,3,4.0,0.0
62,4,community,4,4.0,4.0
62,4,department,0,14.0,0.0
62,4,department,1,14.0,0.0
62,5,community,0,4.0,4.0
62,5,community,1,6.0,0.0
62,5,community,2,4.0,0.0
62,5,community,3,4.0,0.0
62,5,community,4,6.0,4.0
62,5,department,0,14.0,0.0
62,5,department,1,14.0,0.0
62,6,community,0,6.0,4.0
62,6,community,1,6.0,2.0
62,6,community,2,2.0,2.0
62,6,community,3,4.0,0.0
62,6,community,4,4.0,4.0
62,6,department,0,14.0,0.0
62,6,department,1,14.0,0.0
62,7,community,0,6.0,2.0
62,7,community,1,6.0,0.0
62,7,community,2,4.0,0.0
62,7,community,3,4.0,0.0
62,7,community,4,6.0,2.0
62,7,department,0,14.0,0.0
62,7,department,1,14.0,0.0
62,8,community,0,6.0,2.0
62,8,community,1,6.0,2.0
62,8,community,2,4.0,0.0
62,8,community,3,2.0,2.0
62,8,community,4,6.0,2.0
62,8,department,0,14.0,0.0
62,8,department,1,14.0,0.0
63,1,community,0,4.0,0.0
63,1,community,1,0.0,10.0
63,1,community,2,4.0,10.0
63,1,community,3,4.0,2.0
63,1,community,4,4.0,2.0
63,1,department,0,14.0,0.0
63,1,department,1,14.0,0.0
63,2,community,0,4.0,0.0
63,2,community,1,4.0,4.0
63,2,community,2,6.0,4.0
63,2,community,3,4.0,2.0
63,2,community,4,4.0,2.0
63,2,department,0,14.0,0.0
63,2,department,1,14.0,0.0
63,3,community,0,4.0,0.0
63,3,community,1,4.0,2.0
63,3,community,2,8.0,2.0
63,3,community,3,4.0,0.0
63,3,community,4,6.0,0.0
63,3,department,0,14.0,0.0
63,3,department,1,14.0,0.0
63,4,community,0,4.0,0.0
63,4,community,1,4.0,0.0
63,4,community,2,10.0,0.0
63,4,community,3,4.0,0.0
63,4,community,4,6.0,0.0
63,4,department,0,14.0,0.0
63,4,department,1,14.0,0.0
63,5,community,0,2.0,4.0
63,5,community,1,4.0,0.0
63,5,community,2,10.0,0.0
63,5,community,3,2.0,6.0
63,5,community,4,4.0,2.0
63,5,department,0,14.0,0.0
63,5,department,1,14.0,0.0
63,6,community,0,2.0,2.0
63,6,community,1,4.0,0.0
63,6,community,2,10.0,0.0
63,6,community,3,4.0,2.0
63,6,community,4,6.0,0.0
63,6,department,0,14.0,0.0
63,6,department,1,14.0,0.0
63,7,community,0,4.0,0.0
63,7,community,1,4.0,0.0
63,7,community,2,10.0,0.0
63,7,community,3,4.0,0.0
63,7,community,4,6.0,0.0
63,7,department,0,14.0,0.0
63,7,department,1,14.0,0.0
63,8,community,0,2.0,2.0
63,8,community,1,4.0,0.0
63,8,community,2,10.0,0.0
63,8,community,3,2.0,6.0
63,8,community,4,4.0,4.0
63,8,department,0,14.0,0.0
63,8,department,1,14.0,0.0
64,1,community,0,8.0,0.0
64,1,community,1,6.0,2.0
64,1,community,2,6.0,0.0
64,1,community,3,6.0,2.0
64,1,department,0,14.0,2.0
64,1,department,1,12.0,2.0
64,2,community,0,6.0,4.0
64,2,community,1,4.0,2.0
64,2,community,2,6.0,0.0
64,2,community,3,6.0,6.0
64,2,department,0,10.0,6.0
64,2,department,1,12.0,6.0
64,3,community,0,8.0,0.0
64,3,community,1,6.0,0.0
64,3,community,2,6.0,0.0
64,3,community,3,8.0,0.0
64,3,department,0,14.0,0.0
64,3,department,1,14.0,0.0
64,4,community,0,8.0,0.0
64,4,community,1,6.0,0.0
64,4,community,2,6.0,0.0
64,4,community,3,8.0,0.0
64,4,department,0,14.0,0.0
64,4,department,1,14.0,0.0
64,5,community,0,8.0,0.0
64,5,community,1,6.0,0.0
64,5,community,2,4.0,4.0
64,5,community,3,6.0,4.0
64,5,department,0,14.0,0.0
64,5,department,1,14.0,0.0
64,6,community,0,6.0,4.0
64,6,community,1,4.0,4.0
64,6,community,2,4.0,4.0
64,6,community,3,6.0,4.0
64,6,department,0,14.0,0.0
64,6,department,1,14.0,0.0
64,7,community,0,8.0,2.0
64,7,community,1,4.0,2.0
64,7,community,2,6.0,2.0
64,7,community,3,6.0,2.0
64,7,department,0,14.0,0.0
64,7,department,1,14.0,0.0
64,8,community,0,8.0,0.0
64,8,community,1,4.0,2.0
64,8,community,2,6.0,0.0
64,8,community,3,8.0,2.0
64,8,department,0,12.0,2.0
64,8,department,1,14.0,2.0
65,1,community,0,8.0,2.0
65,1,community,1,4.0,2.0
65,1,community,2,10.0,0.0
65,1,community,3,4.0,0.0
65,1,department,0,14.0,0.0
65,1,department,1,14.0,0.0
65,2,community,0,10.0,0.0
65,2,community,1,4.0,0.0
65,2,community,2,8.0,2.0
65,2,community,3,4.0,2.0
65,2,department,0,14.0,0.0
65,2,department,1,14.0,0.0
65,3,community,0,8.0,2.0
65,3,community,1,4.0,2.0
65,3,community,2,10.0,0.0
65,3,community,3,4.0,0.0
65,3,department,0,14.0,0.0
65,3,department,1,14.0,0.0
65,4,community,0,8.0,2.0
65,4,community,1,4.0,2.0
65,4,community,2,6.0,4.0
65,4,community,3,4.0,4.0
65,4,department,0,14.0,0.0
65,4,department,1,14.0,0.0
65,5,community,0,6.0,4.0
65,5,community,1,4.0,4.0
65,5,community,2,10.0,0.0
65,5,community,3,4.0,0.0
65,5,department,0,14.0,0.0
65,5,department,1,14.0,0.0
65,6,community,0,10.0,0.0
65,6,community,1,4.0,0.0
65,6,community,2,8.0,2.0
65,6,community,3,4.0,2.0
65,6,department,0,14.0,0.0
65,6,department,1,14.0,0.0
65,7,community,0,8.0,2.0
65,7,community,1,4.0,2.0
65,7,community,2,8.0,2.0
65,7,community,3,4.0,2.0
65,7,department,0,14.0,0.0
65,7,department,1,14.0,0.0
65,8,community,0,10.0,0.0
65,8,community,1,4.0,0.0
65,8,community,2,10.0,0.0
65,8,community,3,4.0,0.0
65,8,department,0,14.0,0.0
65,8,department,1,14.0,0.0
66,1,community,0,4.0,2.0
66,1,community,1,8.0,2.0
66,1,community,2,8.0,2.0
66,1,community,3,4.0,2.0
66,1,department,0,14.0,0.0
66,1,department,1,14.0,0.0
66,2,community,0,6.0,2.0
66,2,community,1,8.0,0.0
66,2,community,2,6.0,2.0
66,2,community,3,6.0,0.0
66,2,department,0,14.0,0.0
66,2,department,1,14.0,0.0
66,3,community,0,4.0,4.0
66,3,community,1,8.0,0.0
66,3,community,2,6.0,4.0
66,3,community,3,6.0,0.0
66,3,department,0,14.0,0.0
66,3,department,1,14.0,0.0
66,4,community,0,6.0,0.0
66,4,community,1,4.0,6.0
66,4,community,2,8.0,0.0
66,4,community,3,4.0,6.0
66,4,department,0,14.0,0.0
66,4,department,1,14.0,0.0
66,5,community,0,6.0,0.0
66,5,community,1,4.0,4.0
66,5,community,2,8.0,2.0
66,5,community,3,6.0,2.0
66,5,department,0,14.0,2.0
66,5,department,1,12.0,2.0
66,6,community,0,6.0,2.0
66,6,community,1,6.0,2.0
66,6,community,2,6.0,2.0
66,6,community,3,6.0,2.0
66,6,department,0,14.0,0.0
66,6,department,1,14.0,0.0
66,7,community,0,6.0,2.0
66,7,community,1,8.0,0.0
66,7,community,2,6.0,2.0
66,7,community,3,6.0,0.0
66,7,department,0,14.0,0.0
66,7,department,1,14.0,0.0
66,8,community,0,2.0,6.0
66,8,community,1,6.0,2.0
66,8,community,2,6.0,8.0
66,8,community,3,6.0,0.0
66,8,department,0,14.0,2.0
66,8,department,1,12.0,2.0
67,1,community,0,0.0,14.0
67,1,community,1,0.0,4.0
67,1,community,2,2.0,4.0
67,1,community,3,2.0,10.0
67,1,community,4,6.0,4.0
67,1,department,0,14.0,0.0
67,1,department,1,14.0,0.0
67,2,community,0,2.0,4.0
67,2,community,1,2.0,4.0
67,2,community,2,2.0,4.0
67,2,community,3,6.0,4.0
67,2,community,4,4.0,8.0
67,2,department,0,12.0,2.0
67,2,department,1,14.0,2.0
67,3,community,0,0.0,4.0
67,3,community,1,2.0,6.0
67,3,community,2,4.0,0.0
67,3,community,3,8.0,2.0
67,3,community,4,6.0,4.0
67,3,department,0,14.0,0.0
67,3,department,1,14.0,0.0
67,4,community,0,4.0,2.0
67,4,community,1,2.0,2.0
67,4,community,2,2.0,6.0
67,4,community,3,2.0,8.0
67,4,community,4,8.0,2.0
67,4,department,0,12.0,4.0
67,4,department,1,12.0,4.0
67,5,community,0,4.0,2.0
67,5,community,1,4.0,0.0
67,5,community,2,2.0,4.0
67,5,community,3,6.0,2.0
67,5,community,4,8.0,0.0
67,5,department,0,12.0,4.0
67,5,department,1,12.0,4.0
67,6,community,0,4.0,2.0
67,6,community,1,4.0,2.0
67,6,community,2,4.0,0.0
67,6,community,3,6.0,2.0
67,6,community,4,6.0,2.0
67,6,department,0,12.0,4.0
67,6,department,1,12.0,4.0
67,7,community,0,2.0,4.0
67,7,community,1,4.0,0.0
67,7,community,2,4.0,0.0
67,7,community,3,8.0,0.0
67,7,community,4,6.0,4.0
67,7,department,0,12.0,2.0
67,7,department,1,14.0,2.0
67,8,community,0,2.0,2.0
67,8,community,1,4.0,0.0
67,8,community,2,4.0,0.0
67,8,community,3,8.0,2.0
67,8,community,4,8.0,0.0
67,8,department,0,14.0,2.0
67,8,department,1,12.0,2.0
68,1,community,0,8.0,0.0
68,1,community,1,0.0,4.0
68,1,community,2,6.0,0.0
68,1,community,3,10.0,4.0
68,1,department,0,14.0,0.0
68,1,department,1,14.0,0.0
68,2,community,0,6.0,4.0
68,2,community,1,0.0,4.0
68,2,community,2,6.0,2.0
68,2,community,3,8.0,6.0
68,2,department,0,12.0,2.0
68,2,department,1,14.0,2.0
68,3,community,0,8.0,2.0
68,3,community,1,4.0,0.0
68,3,community,2,6.0,0.0
68,3,community,3,8.0,2.0
68,3,department,0,12.0,2.0
68,3,department,1,14.0,2.0
68,4,community,0,6.0,4.0
68,4,community,1,4.0,4.0
68,4,community,2,4.0,4.0
68,4,community,3,6.0,4.0
68,4,department,0,14.0,0.0
68,4,department,1,14.0,0.0
68,5,community,0,4.0,6.0
68,5,community,1,2.0,2.0
68,5,community,2,6.0,4.0
68,5,community,3,8.0,4.0
68,5,department,0,12.0,2.0
68,5,department,1,14.0,2.0
68,6,community,0,8.0,0.0
68,6,community,1,2.0,4.0
68,6,community,2,6.0,0.0
68,6,community,3,8.0,4.0
68,6,department,0,14.0,0.0
68,6,department,1,14.0,0.0
68,7,community,0,8.0,0.0
68,7,community,1,4.0,0.0
68,7,community,2,6.0,0.0
68,7,community,3,10.0,0.0
68,7,department,0,14.0,0.0
68,7,department,1,14.0,0.0
68,8,community,0,8.0,2.0
68,8,community,1,4.0,0.0
68,8,community,2,4.0,2.0
68,8,community,3,10.0,0.0
68,8,department,0,14.0,0.0
68,8,department,1,14.0,0.0
69,1,community,0,4.0,0.0
69,1,community,1,10.0,0.0
69,1,community,2,14.0,0.0
69,1,department,0,14.0,0.0
69,1,department,1,14.0,0.0
69,2,community,0,2.0,4.0
69,2,community,1,8.0,4.0
69,2,community,2,14.0,0.0
69,2,department,0,14.0,0.0
69,2,department,1,14.0,0.0
69,3,community,0,0.0,4.0
69,3,community,1,10.0,4.0
69,3,community,2,14.0,0.0
69,3,department,0,14.0,0.0
69,3,department,1,14.0,0.0
69,4,community,0,4.0,0.0
69,4,community,1,10.0,0.0
69,4,community,2,14.0,0.0
69,4,department,0,14.0,0.0
69,4,department,1,14.0,0.0
69,5,community,0,4.0,2.0
69,5,community,1,8.0,2.0
69,5,community,2,14.0,0.0
69,5,department,0,14.0,0.0
69,5,department,1,14.0,0.0
69,6,community,0,4.0,2.0
69,6,community,1,8.0,2.0
69,6,community,2,14.0,0.0
69,6,department,0,14.0,0.0
69,6,department,1,14.0,0.0
69,7,community,0,4.0,0.0
69,7,community,1,10.0,0.0
69,7,community,2,14.0,0.0
69,7,department,0,14.0,0.0
